21	-27	-35	47	13	5	
22	-28	-36	46	14	4	
21	-29	-35	47	15	5	
22	-30	-36	46	16	6	
23	-31	-37	47	17	5	
22	-32	-38	48	16	4	
21	-31	-37	47	17	3	
22	-32	-36	48	16	4	
23	-31	-37	47	15	5	
24	-30	-36	46	14	6	
23	-31	-35	45	15	5	
24	-30	-34	46	14	6	
25	-29	-35	47	15	7	
26	-28	-34	46	14	6	
25	-27	-33	47	15	7	
24	-28	-32	48	16	8	
23	-27	-33	49	15	9	
24	-28	-32	50	14	8	
25	-29	-31	49	13	7	
26	-28	-32	50	14	8	
27	-29	-31	49	13	7	
26	-30	-30	48	12	8	
27	-29	-29	47	13	9	
28	-28	-30	48	14	8	
27	-27	-31	49	13	9	
28	-28	-32	50	12	8	
29	-27	-33	51	13	7	
30	-26	-34	52	12	8	
29	-27	-33	53	13	7	
30	-26	-32	52	14	8	
31	-25	-33	53	13	9	
32	-24	-34	54	14	10	
33	-25	-33	55	13	9	
32	-26	-34	54	12	8	
31	-25	-35	53	11	7	
30	-26	-34	54	10	8	
29	-25	-33	53	9	9	
30	-26	-32	52	8	8	
29	-25	-33	53	7	9	
28	-24	-32	54	6	10	
29	-25	-31	55	5	9	
28	-24	-30	54	4	10	
29	-23	-29	55	5	11	
30	-22	-28	56	4	12	
31	-23	-29	57	5	11	
30	-24	-28	56	6	12	
29	-23	-29	55	7	11	
30	-24	-30	56	6	10	
31	-23	-31	57	7	11	
32	-24	-32	58	8	10	
31	-23	-33	59	9	9	
30	-22	-34	58	8	8	
29	-21	-35	59	9	9	
30	-22	-34	60	10	8	
29	-23	-35	61	9	9	
28	-22	-34	62	8	8	
27	-21	-35	61	9	7	
26	-20	-36	60	8	8	
27	-21	-35	61	9	7	
28	-20	-34	62	8	6	
27	-21	-35	61	9	5	
28	-22	-36	60	10	6	
29	-23	-37	61	11	7	
30	-24	-38	62	10	8	
29	-25	-39	61	11	9	
28	-26	-38	60	10	10	
27	-25	-39	61	11	11	
26	-26	-38	60	10	10	
25	-27	-39	61	9	9	
24	-26	-38	62	10	10	
25	-27	-39	63	11	11	
26	-26	-38	64	10	12	
27	-25	-39	63	9	11	
26	-26	-40	62	8	12	
27	-25	-41	63	9	13	
26	-24	-42	62	10	12	
27	-23	-41	61	9	11	
28	-22	-42	62	10	12	
29	-21	-41	61	11	13	
28	-22	-40	62	12	12	
27	-23	-41	63	13	13	
28	-22	-42	64	12	14	
29	-21	-41	65	13	13	
28	-20	-40	66	12	14	
29	-21	-39	65	11	15	
30	-20	-38	66	10	14	
31	-21	-39	65	11	13	
30	-20	-38	64	10	14	
31	-19	-39	63	9	13	
30	-18	-38	62	8	12	
29	-17	-39	61	7	13	
28	-16	-40	62	6	14	
27	-15	-41	63	5	15	
28	-14	-40	62	6	16	
27	-13	-41	61	5	17	
26	-14	-42	62	4	16	
25	-15	-43	63	3	17	
24	-16	-44	64	2	18	
25	-15	-45	63	3	19	
26	-16	-46	62	2	20	
27	-15	-45	63	1	19	
26	-16	-44	62	0	20	
27	-17	-45	63	1	21	
26	-18	-46	64	2	20	
25	-17	-47	63	3	21	
24	-18	-46	62	4	22	
23	-17	-45	63	5	23	
22	-18	-46	62	4	22	
23	-19	-47	61	3	23	
22	-18	-48	60	2	22	
23	-19	-47	61	1	21	
22	-20	-46	62	2	20	
23	-19	-45	61	1	19	
24	-20	-46	60	0	18	
25	-19	-45	61	1	19	
24	-18	-46	62	2	18	
25	-19	-45	63	3	19	
26	-20	-44	62	4	20	
27	-21	-43	63	5	19	
28	-22	-42	62	6	18	
29	-23	-43	63	7	19	
28	-22	-44	62	8	18	
29	-21	-43	61	7	19	
28	-20	-42	60	6	20	
27	-21	-43	61	7	21	
26	-22	-42	60	6	20	
27	-21	-43	61	5	19	
28	-20	-44	62	4	20	
29	-21	-45	63	5	19	
30	-22	-46	62	6	20	
31	-23	-45	61	5	19	
30	-22	-46	60	6	18	
31	-21	-47	61	7	19	
32	-22	-46	62	8	18	
33	-23	-45	63	9	19	
32	-22	-44	62	8	18	
31	-21	-45	61	7	17	
32	-20	-46	62	8	16	
31	-21	-47	61	7	15	
30	-20	-46	60	8	14	
29	-21	-45	59	9	15	
28	-22	-46	58	10	14	
29	-23	-45	59	11	13	
30	-22	-46	60	10	14	
31	-21	-45	61	9	13	
